Datetime	Commodity	Volume
2009-06-05 20:58:20	20099	23
2009-06-05 21:01:40	20001	39
2009-06-05 21:11:40	20066	13
2009-06-05 21:18:20	20095	27
2009-06-05 21:21:40	20096	44
2009-06-05 21:25:00	20072	4
2009-06-05 21:28:20	20060	20
2009-06-06 08:08:20	20069	34
2009-06-06 08:21:40	20077	40
2009-06-06 08:25:00	20088	21
2009-06-06 08:28:20	20086	27
2009-06-06 08:31:40	20084	1
2009-06-06 08:38:20	20089	23
2009-06-06 08:41:40	20031	25
2009-06-06 08:45:00	20061	40
2009-06-06 08:51:40	20051	2
2009-06-06 08:55:00	20022	16
2009-06-06 08:58:20	20088	2
2009-06-06 09:01:40	20017	38
2009-06-06 09:05:00	20001	19
2009-06-06 09:11:40	20042	41
2009-06-06 09:15:00	20021	43
2009-06-06 09:18:20	20037	14
2009-06-06 09:21:40	20070	18
2009-06-06 09:25:00	20030	38
2009-06-06 09:31:40	20016	48
2009-06-06 09:41:40	20037	17
2009-06-06 09:55:00	20014	40
2009-06-06 10:11:40	20001	47
2009-06-06 10:18:20	20071	19
2009-06-06 10:31:40	20006	37
2009-06-06 10:35:00	20097	7
2009-06-06 10:38:20	20053	16
2009-06-06 10:45:00	20076	26
2009-06-06 10:48:20	20065	14
2009-06-06 10:51:40	20015	31
2009-06-06 10:55:00	20019	19
2009-06-06 10:58:20	20033	29
2009-06-06 11:01:40	20069	12
2009-06-06 11:05:00	20079	34
2009-06-06 11:08:20	20033	34
2009-06-06 11:11:40	20072	12
2009-06-06 11:18:20	20079	49
2009-06-06 11:21:40	20091	31
2009-06-06 11:25:00	20035	3
2009-06-06 11:28:20	20072	48
2009-06-06 11:35:00	20073	28
2009-06-06 11:41:40	20027	18
2009-06-06 11:45:00	20022	43
2009-06-06 11:48:20	20100	36
2009-06-06 11:51:40	20071	38
2009-06-06 11:55:00	20095	2
2009-06-06 11:58:20	20036	34
2009-06-06 12:01:40	20032	20
2009-06-06 12:05:00	20082	21
2009-06-06 12:11:40	20053	18
2009-06-06 12:15:00	20006	30
2009-06-06 12:18:20	20061	12
2009-06-06 12:21:40	20013	7
2009-06-06 12:25:00	20014	35
2009-06-06 12:31:40	20077	43
2009-06-06 12:38:20	20046	36
2009-06-06 12:41:40	20004	20
2009-06-06 12:45:00	20078	18
2009-06-06 12:55:00	20085	34
2009-06-06 12:58:20	20078	17
2009-06-06 13:01:40	20059	1
2009-06-06 13:08:20	20003	33
2009-06-06 13:15:00	20074	38
2009-06-06 13:21:40	20080	19
2009-06-06 13:25:00	20003	1
2009-06-06 13:31:40	20048	5
2009-06-06 13:35:00	20097	22
2009-06-06 13:38:20	20004	31
2009-06-06 13:45:00	20069	9
2009-06-06 13:48:20	20003	32
2009-06-06 13:55:00	20030	8
2009-06-06 14:01:40	20040	33
2009-06-06 14:11:40	20005	34
2009-06-06 14:25:00	20003	42
2009-06-06 14:28:20	20090	15
2009-06-06 14:31:40	20044	10
2009-06-06 14:35:00	20042	26
2009-06-06 14:38:20	20070	18
2009-06-06 14:45:00	20012	43
2009-06-06 14:48:20	20058	29
2009-06-06 14:55:00	20078	40
2009-06-06 14:58:20	20038	15
2009-06-06 15:01:40	20059	25
2009-06-06 15:05:00	20074	5
2009-06-06 15:08:20	20053	50
2009-06-06 15:11:40	20066	12
2009-06-06 15:15:00	20046	39
2009-06-06 15:18:20	20058	30
2009-06-06 15:21:40	20035	40
2009-06-06 15:25:00	20031	33
2009-06-06 15:28:20	20011	37
2009-06-06 15:35:00	20035	47
2009-06-06 15:41:40	20056	34
2009-06-06 15:45:00	20071	13
2009-06-06 15:48:20	20033	39
2009-06-06 16:01:40	20018	30
2009-06-06 16:05:00	20022	46
2009-06-06 16:15:00	20028	24
2009-06-06 16:18:20	20007	50
2009-06-06 16:38:20	20079	38
2009-06-06 16:41:40	20066	45
2009-06-06 16:58:20	20023	24
2009-06-06 17:01:40	20007	15
2009-06-06 17:08:20	20010	48
2009-06-06 17:11:40	20065	22
2009-06-06 17:15:00	20067	11
2009-06-06 17:18:20	20051	22
2009-06-06 17:21:40	20071	6
2009-06-06 17:25:00	20051	2
2009-06-06 17:28:20	20068	44
2009-06-06 17:41:40	20010	38
2009-06-06 17:55:00	20028	20
2009-06-06 17:58:20	20022	43
2009-06-06 18:01:40	20056	26
2009-06-06 18:11:40	20034	3
2009-06-06 18:18:20	20047	29
2009-06-06 18:25:00	20025	7
2009-06-06 18:28:20	20066	31
2009-06-06 18:31:40	20030	30
2009-06-06 18:35:00	20037	14
2009-06-06 18:38:20	20041	4
2009-06-06 18:41:40	20027	42
2009-06-06 18:45:00	20028	10
2009-06-06 18:51:40	20091	33
2009-06-06 18:55:00	20094	14
2009-06-06 18:58:20	20088	10
2009-06-06 19:01:40	20082	12
2009-06-06 19:08:20	20055	8
2009-06-06 19:11:40	20060	36
2009-06-06 19:18:20	20042	9
2009-06-06 19:21:40	20080	43
2009-06-06 19:25:00	20043	20
2009-06-06 19:28:20	20055	22
2009-06-06 19:38:20	20063	50
2009-06-06 19:51:40	20061	33
2009-06-06 19:55:00	20072	40
2009-06-06 19:58:20	20013	31
2009-06-06 20:01:40	20056	30
2009-06-06 20:05:00	20069	23
2009-06-06 20:08:20	20060	7
2009-06-06 20:11:40	20007	36
2009-06-06 20:15:00	20077	8
2009-06-06 20:18:20	20098	21
2009-06-06 20:21:40	20059	45
2009-06-06 20:28:20	20053	39
2009-06-06 20:31:40	20079	23
2009-06-06 20:35:00	20093	6
2009-06-06 20:38:20	20074	6
2009-06-06 20:41:40	20011	9
2009-06-06 20:45:00	20097	5
2009-06-06 20:55:00	20011	24
2009-06-06 20:58:20	20002	27
2009-06-06 21:01:40	20069	17
2009-06-06 21:08:20	20070	30
2009-06-06 21:15:00	20074	1
2009-06-06 21:21:40	20011	8
2009-06-06 21:25:00	20071	6
2009-06-07 08:01:40	20060	30
2009-06-07 08:05:00	20058	13
2009-06-07 08:08:20	20011	45
2009-06-07 08:11:40	20038	6
2009-06-07 08:15:00	20029	8
2009-06-07 08:18:20	20092	28
2009-06-07 08:21:40	20012	1
2009-06-07 08:25:00	20071	46
2009-06-07 08:28:20	20073	24
2009-06-07 08:35:00	20075	41
2009-06-07 08:45:00	20061	4
2009-06-07 08:48:20	20059	3
2009-06-07 08:58:20	20027	25
2009-06-07 09:08:20	20028	25
2009-06-07 09:15:00	20004	1
2009-06-07 09:18:20	20016	13
2009-06-07 09:25:00	20087	36
2009-06-07 09:28:20	20034	15
2009-06-07 09:31:40	20014	24
2009-06-07 09:35:00	20021	10
2009-06-07 09:41:40	20025	27
2009-06-07 09:48:20	20048	44
2009-06-07 09:51:40	20080	16
2009-06-07 09:55:00	20043	50
2009-06-07 09:58:20	20077	20
2009-06-07 10:01:40	20066	9
2009-06-07 10:05:00	20060	8
2009-06-07 10:08:20	20061	38
2009-06-07 10:11:40	20039	17
2009-06-07 10:18:20	20087	38
2009-06-07 10:25:00	20033	22
2009-06-07 10:28:20	20100	43
2009-06-07 10:31:40	20017	2
2009-06-07 10:38:20	20050	30
2009-06-07 10:45:00	20051	27
2009-06-07 10:48:20	20093	5
2009-06-07 10:55:00	20082	50
2009-06-07 10:58:20	20052	6
2009-06-07 11:01:40	20092	12
2009-06-07 11:21:40	20056	39
2009-06-07 11:25:00	20069	5
2009-06-07 11:31:40	20046	17
2009-06-07 11:35:00	20070	23
2009-06-07 11:38:20	20012	19
2009-06-07 11:45:00	20096	44
2009-06-07 11:51:40	20092	14
2009-06-07 12:01:40	20026	27
2009-06-07 12:05:00	20027	27
2009-06-07 12:08:20	20085	11
2009-06-07 12:11:40	20055	2
2009-06-07 12:18:20	20017	30
2009-06-07 12:21:40	20007	36
2009-06-07 12:31:40	20095	23
2009-06-07 12:35:00	20081	26
2009-06-07 12:41:40	20097	50
2009-06-07 12:48:20	20027	36
2009-06-07 12:55:00	20089	2
2009-06-07 12:58:20	20001	9
2009-06-07 13:01:40	20003	23
2009-06-07 13:05:00	20022	4
2009-06-07 13:15:00	20006	25
2009-06-07 13:25:00	20069	48
2009-06-07 13:28:20	20002	42
2009-06-07 13:35:00	20099	31
2009-06-07 13:38:20	20009	49
2009-06-07 13:41:40	20072	4
2009-06-07 13:48:20	20058	1
2009-06-07 13:51:40	20016	18
2009-06-07 13:55:00	20053	50
2009-06-07 14:01:40	20029	22
2009-06-07 14:05:00	20095	7
2009-06-07 14:08:20	20052	33
2009-06-07 14:11:40	20090	6
2009-06-07 14:15:00	20031	20
2009-06-07 14:18:20	20015	18
2009-06-07 14:25:00	20027	25
2009-06-07 14:31:40	20010	45
2009-06-07 14:41:40	20006	12
2009-06-07 14:45:00	20008	40
2009-06-07 14:51:40	20025	44
2009-06-07 14:55:00	20067	43
2009-06-07 14:58:20	20082	19
2009-06-07 15:01:40	20059	46
2009-06-07 15:05:00	20082	7
2009-06-07 15:11:40	20066	4
2009-06-07 15:15:00	20057	2
2009-06-07 15:25:00	20049	47
2009-06-07 15:28:20	20015	28
2009-06-07 15:31:40	20060	29
2009-06-07 15:35:00	20002	31
2009-06-07 15:38:20	20048	15
2009-06-07 15:41:40	20080	16
2009-06-07 15:48:20	20063	26
2009-06-07 15:55:00	20045	15
2009-06-07 15:58:20	20078	40
2009-06-07 16:01:40	20098	47
2009-06-07 16:08:20	20001	12
2009-06-07 16:11:40	20067	27
2009-06-07 16:18:20	20038	50
2009-06-07 16:25:00	20031	6
2009-06-07 16:35:00	20078	20
2009-06-07 16:38:20	20057	25
2009-06-07 16:45:00	20085	21
2009-06-07 16:48:20	20056	14
2009-06-07 16:51:40	20093	50
2009-06-07 17:01:40	20012	25
2009-06-07 17:05:00	20019	1
2009-06-07 17:08:20	20044	25
2009-06-07 17:11:40	20096	30
2009-06-07 17:15:00	20026	6
2009-06-07 17:18:20	20091	33
2009-06-07 17:21:40	20063	3
2009-06-07 17:25:00	20065	40
2009-06-07 17:35:00	20064	12
2009-06-07 17:45:00	20002	29
2009-06-07 17:48:20	20071	13
2009-06-07 17:51:40	20004	19
2009-06-07 17:58:20	20060	13
2009-06-07 18:05:00	20016	27
2009-06-07 18:18:20	20047	6
2009-06-07 18:21:40	20004	10
2009-06-07 18:28:20	20021	19
2009-06-07 18:31:40	20052	48
2009-06-07 18:35:00	20093	6
2009-06-07 18:38:20	20015	49
2009-06-07 18:41:40	20006	45
2009-06-07 18:48:20	20021	34
2009-06-07 18:55:00	20091	12
2009-06-07 18:58:20	20026	6
2009-06-07 19:05:00	20075	36
2009-06-07 19:08:20	20100	33
2009-06-07 19:15:00	20014	9
2009-06-07 19:21:40	20026	41
2009-06-07 19:31:40	20053	4
2009-06-07 19:38:20	20065	15
2009-06-07 19:45:00	20087	32
2009-06-07 19:48:20	20066	12
2009-06-07 19:51:40	20064	46
2009-06-07 19:55:00	20034	18
2009-06-07 19:58:20	20083	35
2009-06-07 20:05:00	20071	32
2009-06-07 20:11:40	20025	31
2009-06-07 20:21:40	20053	41
2009-06-07 20:28:20	20033	8
2009-06-07 20:31:40	20099	43
2009-06-07 20:35:00	20099	21
2009-06-07 20:41:40	20017	24
2009-06-07 20:48:20	20025	24
2009-06-07 20:51:40	20100	1
2009-06-07 20:58:20	20030	3
2009-06-07 21:01:40	20050	37
2009-06-07 21:05:00	20063	19
2009-06-07 21:08:20	20074	42
2009-06-07 21:11:40	20100	28
2009-06-07 21:15:00	20014	40
2009-06-07 21:18:20	20002	50
2009-06-07 21:21:40	20049	3
2009-06-07 21:28:20	20039	32
2009-06-08 08:01:40	20018	50
2009-06-08 08:05:00	20046	20
2009-06-08 08:08:20	20068	36
2009-06-08 08:11:40	20096	20
2009-06-08 08:18:20	20036	1
2009-06-08 08:21:40	20073	27
2009-06-08 08:25:00	20069	44
2009-06-08 08:28:20	20006	19
2009-06-08 08:35:00	20035	9
2009-06-08 08:38:20	20062	43
2009-06-08 08:45:00	20099	32
2009-06-08 08:48:20	20071	49
2009-06-08 08:55:00	20100	36
2009-06-08 08:58:20	20017	4
2009-06-08 09:01:40	20035	21
2009-06-08 09:08:20	20072	27
2009-06-08 09:18:20	20089	37
2009-06-08 09:21:40	20071	41
2009-06-08 09:25:00	20091	37
2009-06-08 09:28:20	20055	16
2009-06-08 09:35:00	20033	44
2009-06-08 09:38:20	20056	8
2009-06-08 09:41:40	20020	36
2009-06-08 09:51:40	20021	49
2009-06-08 09:55:00	20094	18
2009-06-08 09:58:20	20025	13
2009-06-08 10:01:40	20015	29
2009-06-08 10:05:00	20070	2
2009-06-08 10:15:00	20038	24
2009-06-08 10:18:20	20090	36
2009-06-08 10:25:00	20004	27
2009-06-08 10:28:20	20079	44
2009-06-08 10:31:40	20010	35
2009-06-08 10:41:40	20060	32
2009-06-08 10:48:20	20003	12
2009-06-08 10:51:40	20011	50
2009-06-08 10:58:20	20007	7
2009-06-08 11:01:40	20005	39
2009-06-08 11:05:00	20072	27
2009-06-08 11:08:20	20084	10
2009-06-08 11:11:40	20098	24
2009-06-08 11:28:20	20066	8
2009-06-08 11:35:00	20002	4
2009-06-08 11:48:20	20041	26
2009-06-08 11:51:40	20023	9
2009-06-08 11:55:00	20084	21
2009-06-08 12:01:40	20013	20
2009-06-08 12:05:00	20010	20
2009-06-08 12:08:20	20083	18
2009-06-08 12:11:40	20036	41
2009-06-08 12:18:20	20044	8
2009-06-08 12:21:40	20046	24
2009-06-08 12:28:20	20093	24
2009-06-08 12:35:00	20089	50
2009-06-08 12:38:20	20071	42
2009-06-08 12:45:00	20079	33
2009-06-08 12:48:20	20067	4
2009-06-08 12:51:40	20010	31
2009-06-08 12:55:00	20082	4
2009-06-08 12:58:20	20027	21
2009-06-08 13:01:40	20056	42
2009-06-08 13:05:00	20090	32
2009-06-08 13:08:20	20084	15
2009-06-08 13:11:40	20035	22
2009-06-08 13:15:00	20049	5
2009-06-08 13:18:20	20087	34
2009-06-08 13:21:40	20042	29
2009-06-08 13:25:00	20057	6
2009-06-08 13:28:20	20025	13
2009-06-08 13:31:40	20071	46
2009-06-08 13:35:00	20057	34
2009-06-08 13:38:20	20096	17
2009-06-08 13:45:00	20096	35
2009-06-08 13:51:40	20045	23
2009-06-08 13:55:00	20040	30
2009-06-08 14:18:20	20001	32
2009-06-08 14:21:40	20072	45
2009-06-08 14:28:20	20038	30
2009-06-08 14:35:00	20073	25
2009-06-08 14:38:20	20018	22
2009-06-08 14:41:40	20020	42
2009-06-08 14:45:00	20018	45
2009-06-08 14:48:20	20047	40
2009-06-08 14:55:00	20022	28
2009-06-08 14:58:20	20021	15
2009-06-08 15:01:40	20024	41
2009-06-08 15:05:00	20070	9
2009-06-08 15:08:20	20098	8
2009-06-08 15:11:40	20094	21
2009-06-08 15:18:20	20043	11
2009-06-08 15:21:40	20030	12
2009-06-08 15:25:00	20085	12
2009-06-08 15:31:40	20091	1
2009-06-08 15:38:20	20066	6
2009-06-08 15:45:00	20042	46
2009-06-08 15:48:20	20022	19
2009-06-08 15:51:40	20045	27
2009-06-08 15:55:00	20021	9
2009-06-08 16:05:00	20100	38
2009-06-08 16:08:20	20052	41
2009-06-08 16:11:40	20010	15
2009-06-08 16:15:00	20047	46
2009-06-08 16:18:20	20067	4
2009-06-08 16:21:40	20004	30
2009-06-08 16:28:20	20083	24
2009-06-08 16:31:40	20054	4
2009-06-08 16:38:20	20021	20
2009-06-08 16:41:40	20051	23
2009-06-08 16:45:00	20031	37
2009-06-08 16:58:20	20039	45
2009-06-08 17:01:40	20091	3
2009-06-08 17:05:00	20074	5
2009-06-08 17:08:20	20079	45
2009-06-08 17:11:40	20056	33
2009-06-08 17:15:00	20004	9
2009-06-08 17:18:20	20081	37
2009-06-08 17:21:40	20009	4
2009-06-08 17:28:20	20071	12
2009-06-08 17:35:00	20072	28
2009-06-08 17:41:40	20062	1
2009-06-08 17:45:00	20046	36
2009-06-08 17:51:40	20075	16
2009-06-08 17:55:00	20050	36
2009-06-08 17:58:20	20078	9
2009-06-08 18:01:40	20092	14
2009-06-08 18:18:20	20035	36
2009-06-08 18:21:40	20059	29
2009-06-08 18:25:00	20058	40
2009-06-08 18:28:20	20083	40
2009-06-08 18:31:40	20087	1
2009-06-08 18:35:00	20067	1
2009-06-08 18:45:00	20015	33
2009-06-08 18:48:20	20006	3
2009-06-08 18:51:40	20001	10
2009-06-08 19:01:40	20069	13
2009-06-08 19:05:00	20041	33
2009-06-08 19:08:20	20005	7
2009-06-08 19:15:00	20018	39
2009-06-08 19:21:40	20015	25
2009-06-08 19:28:20	20053	27
2009-06-08 19:35:00	20009	13
2009-06-08 19:38:20	20091	10
2009-06-08 19:41:40	20032	38
2009-06-08 19:45:00	20095	4
2009-06-08 19:48:20	20063	26
2009-06-08 19:51:40	20095	28
2009-06-08 19:55:00	20062	33
2009-06-08 19:58:20	20047	15
2009-06-08 20:01:40	20048	36
2009-06-08 20:08:20	20044	33
2009-06-08 20:11:40	20064	22
2009-06-08 20:15:00	20040	2
2009-06-08 20:18:20	20067	34
2009-06-08 20:21:40	20070	22
2009-06-08 20:25:00	20042	17
2009-06-08 20:31:40	20044	35
2009-06-08 20:35:00	20095	39
2009-06-08 20:45:00	20006	18
2009-06-08 20:51:40	20074	42
2009-06-08 20:55:00	20018	4
2009-06-08 21:08:20	20078	31
2009-06-08 21:15:00	20067	32
2009-06-08 21:21:40	20016	25
2009-06-09 08:01:40	20039	27
2009-06-09 08:05:00	20080	26
2009-06-09 08:15:00	20100	39
2009-06-09 08:18:20	20085	23
2009-06-09 08:21:40	20012	39
2009-06-09 08:25:00	20074	21
2009-06-09 08:28:20	20033	35
2009-06-09 08:31:40	20012	45
2009-06-09 08:35:00	20061	41
2009-06-09 08:45:00	20008	6
2009-06-09 08:51:40	20059	35
2009-06-09 09:11:40	20041	33
2009-06-09 09:15:00	20008	44
2009-06-09 09:18:20	20023	13
2009-06-09 09:21:40	20072	43
2009-06-09 09:28:20	20057	37
2009-06-09 09:31:40	20007	18
2009-06-09 09:38:20	20045	34
2009-06-09 09:45:00	20075	7
2009-06-09 09:48:20	20088	41
2009-06-09 09:51:40	20068	17
2009-06-09 09:55:00	20065	5
2009-06-09 09:58:20	20023	17
2009-06-09 10:01:40	20053	7
2009-06-09 10:05:00	20010	25
2009-06-09 10:08:20	20082	16
2009-06-09 10:15:00	20079	16
2009-06-09 10:18:20	20052	31
2009-06-09 10:21:40	20074	41
2009-06-09 10:25:00	20013	35
2009-06-09 10:28:20	20005	42
2009-06-09 10:31:40	20007	20
2009-06-09 10:35:00	20006	5
2009-06-09 10:38:20	20007	3
2009-06-09 10:45:00	20022	47
2009-06-09 10:51:40	20015	4
2009-06-09 11:01:40	20061	34
2009-06-09 11:05:00	20022	29
2009-06-09 11:18:20	20009	39
2009-06-09 11:21:40	20061	14
2009-06-09 11:25:00	20005	49
2009-06-09 11:28:20	20032	26
2009-06-09 11:35:00	20009	16
2009-06-09 11:45:00	20007	18
2009-06-09 11:48:20	20025	2
2009-06-09 11:51:40	20094	27
2009-06-09 11:55:00	20087	20
2009-06-09 12:01:40	20058	23
2009-06-09 12:05:00	20049	31
2009-06-09 12:08:20	20081	44
2009-06-09 12:15:00	20043	38
2009-06-09 12:18:20	20061	49
2009-06-09 12:25:00	20055	8
2009-06-09 12:28:20	20058	2
2009-06-09 12:31:40	20071	24
2009-06-09 12:35:00	20100	25
2009-06-09 12:41:40	20024	15
2009-06-09 12:45:00	20076	21
2009-06-09 12:48:20	20032	31
2009-06-09 12:51:40	20084	31
2009-06-09 12:55:00	20039	34
2009-06-09 13:05:00	20081	9
2009-06-09 13:11:40	20072	50
2009-06-09 13:18:20	20047	47
2009-06-09 13:21:40	20070	29
2009-06-09 13:25:00	20085	14
2009-06-09 13:35:00	20002	34
2009-06-09 13:41:40	20098	30
2009-06-09 13:51:40	20080	12
2009-06-09 13:55:00	20050	16
2009-06-09 14:01:40	20024	8
2009-06-09 14:11:40	20007	44
2009-06-09 14:15:00	20033	12
2009-06-09 14:21:40	20059	47
2009-06-09 14:28:20	20074	18
2009-06-09 14:35:00	20093	40
2009-06-09 14:38:20	20004	50
2009-06-09 14:41:40	20094	28
2009-06-09 14:45:00	20005	16
2009-06-09 14:51:40	20067	33
2009-06-09 14:58:20	20019	23
2009-06-09 15:01:40	20039	46
2009-06-09 15:05:00	20045	49
2009-06-09 15:08:20	20045	7
2009-06-09 15:11:40	20071	27
2009-06-09 15:15:00	20077	35
2009-06-09 15:21:40	20092	13
2009-06-09 15:25:00	20016	9
2009-06-09 15:28:20	20091	31
2009-06-09 15:35:00	20054	3
2009-06-09 15:38:20	20035	45
2009-06-09 15:41:40	20057	43
2009-06-09 15:48:20	20072	31
2009-06-09 15:55:00	20020	3
2009-06-09 15:58:20	20009	10
2009-06-09 16:05:00	20007	8
2009-06-09 16:08:20	20070	4
2009-06-09 16:18:20	20078	6
2009-06-09 16:25:00	20038	48
2009-06-09 16:31:40	20057	48
2009-06-09 16:35:00	20040	17
2009-06-09 16:41:40	20002	47
2009-06-09 16:48:20	20002	21
2009-06-09 16:51:40	20010	1
2009-06-09 16:55:00	20074	42
2009-06-09 16:58:20	20091	48
2009-06-09 17:15:00	20040	30
2009-06-09 17:18:20	20019	31
2009-06-09 17:21:40	20041	7
2009-06-09 17:31:40	20092	37
2009-06-09 17:38:20	20098	27
2009-06-09 17:45:00	20010	47
2009-06-09 17:51:40	20064	4
2009-06-09 17:55:00	20092	2
2009-06-09 17:58:20	20039	10
2009-06-09 18:01:40	20047	43
2009-06-09 18:08:20	20075	11
2009-06-09 18:11:40	20059	37
2009-06-09 18:15:00	20009	9
2009-06-09 18:21:40	20092	12
2009-06-09 18:25:00	20028	27
2009-06-09 18:28:20	20012	22
2009-06-09 18:31:40	20027	14
2009-06-09 18:38:20	20074	2
2009-06-09 18:45:00	20066	44
2009-06-09 18:48:20	20005	36
2009-06-09 18:51:40	20009	39
2009-06-09 18:58:20	20066	2
2009-06-09 19:01:40	20072	43
2009-06-09 19:05:00	20090	12
2009-06-09 19:11:40	20086	44
2009-06-09 19:15:00	20031	32
2009-06-09 19:18:20	20056	4
2009-06-09 19:21:40	20083	6
2009-06-09 19:25:00	20050	34
2009-06-09 19:28:20	20089	20
2009-06-09 19:31:40	20046	34
2009-06-09 19:35:00	20043	25
2009-06-09 19:38:20	20040	34
2009-06-09 19:41:40	20025	47
2009-06-09 19:45:00	20089	1
2009-06-09 19:48:20	20044	49
2009-06-09 19:58:20	20066	23
2009-06-09 20:11:40	20021	29
2009-06-09 20:15:00	20083	36
2009-06-09 20:18:20	20095	21
2009-06-09 20:21:40	20017	22
2009-06-09 20:25:00	20093	45
2009-06-09 20:28:20	20002	7
2009-06-09 20:31:40	20053	22
2009-06-09 20:35:00	20009	28
2009-06-09 20:38:20	20076	38
2009-06-09 20:45:00	20069	34
2009-06-09 20:48:20	20007	13
2009-06-09 20:51:40	20071	9
2009-06-09 20:55:00	20062	46
2009-06-09 20:58:20	20099	41
2009-06-09 21:05:00	20048	9
2009-06-09 21:11:40	20067	1
2009-06-09 21:18:20	20014	47
2009-06-09 21:28:20	20022	6
2009-06-10 08:01:40	20059	21
2009-06-10 08:05:00	20012	26
2009-06-10 08:11:40	20083	50
2009-06-10 08:15:00	20042	30
2009-06-10 08:18:20	20064	14
2009-06-10 08:21:40	20022	41
2009-06-10 08:25:00	20023	15
2009-06-10 08:28:20	20012	50
2009-06-10 08:31:40	20042	6
2009-06-10 08:35:00	20004	45
2009-06-10 08:38:20	20073	26
2009-06-10 08:41:40	20014	11
2009-06-10 08:48:20	20094	49
2009-06-10 08:51:40	20091	47
2009-06-10 09:01:40	20043	40
2009-06-10 09:05:00	20082	21
2009-06-10 09:08:20	20098	23
2009-06-10 09:11:40	20060	2
2009-06-10 09:15:00	20033	25
2009-06-10 09:25:00	20009	5
2009-06-10 09:28:20	20024	32
2009-06-10 09:31:40	20098	10
2009-06-10 09:35:00	20077	6
2009-06-10 09:38:20	20016	43
2009-06-10 09:45:00	20063	1
2009-06-10 09:48:20	20005	49
2009-06-10 09:51:40	20072	30
2009-06-10 09:55:00	20089	31
2009-06-10 09:58:20	20003	19
2009-06-10 10:01:40	20038	50
2009-06-10 10:05:00	20050	40
2009-06-10 10:28:20	20098	35
2009-06-10 10:31:40	20067	35
2009-06-10 10:38:20	20049	33
2009-06-10 10:45:00	20003	26
2009-06-10 10:48:20	20063	42
2009-06-10 10:55:00	20079	41
2009-06-10 11:01:40	20068	25
2009-06-10 11:05:00	20054	49
2009-06-10 11:08:20	20027	12
2009-06-10 11:11:40	20034	13
2009-06-10 11:15:00	20017	50
2009-06-10 11:18:20	20055	4
2009-06-10 11:21:40	20047	1
2009-06-10 11:28:20	20079	25
2009-06-10 11:31:40	20088	47
2009-06-10 11:35:00	20035	5
2009-06-10 11:38:20	20026	44
2009-06-10 11:48:20	20041	50
2009-06-10 11:51:40	20088	21
2009-06-10 11:58:20	20047	35
2009-06-10 12:01:40	20034	31
2009-06-10 12:08:20	20055	12
2009-06-10 12:11:40	20056	17
2009-06-10 12:18:20	20072	11
2009-06-10 12:21:40	20095	2
2009-06-10 12:28:20	20073	11
2009-06-10 12:31:40	20097	45
2009-06-10 12:35:00	20083	38
2009-06-10 12:38:20	20043	8
2009-06-10 12:45:00	20066	24
2009-06-10 12:48:20	20086	14
2009-06-10 13:05:00	20093	23
2009-06-10 13:08:20	20065	1
2009-06-10 13:15:00	20039	41
2009-06-10 13:21:40	20045	30
2009-06-10 13:25:00	20010	6
2009-06-10 13:28:20	20092	18
2009-06-10 13:31:40	20034	21
2009-06-10 13:35:00	20083	7
2009-06-10 13:38:20	20092	42
2009-06-10 13:41:40	20100	35
2009-06-10 13:45:00	20083	29
2009-06-10 13:48:20	20068	45
2009-06-10 13:55:00	20089	29
2009-06-10 13:58:20	20038	13
2009-06-10 14:08:20	20032	33
2009-06-10 14:11:40	20058	18
2009-06-10 14:15:00	20076	22
2009-06-10 14:21:40	20092	6
2009-06-10 14:28:20	20060	32
2009-06-10 14:35:00	20017	47
2009-06-10 14:38:20	20043	31
2009-06-10 14:48:20	20044	36
2009-06-10 14:51:40	20049	37
2009-06-10 14:55:00	20086	14
2009-06-10 14:58:20	20004	43
2009-06-10 15:01:40	20007	45
2009-06-10 15:05:00	20001	35
2009-06-10 15:11:40	20097	40
2009-06-10 15:15:00	20007	47
2009-06-10 15:18:20	20015	35
2009-06-10 15:21:40	20082	6
2009-06-10 15:25:00	20040	39
2009-06-10 15:28:20	20080	45
2009-06-10 15:31:40	20026	37
2009-06-10 15:35:00	20049	18
2009-06-10 15:38:20	20019	48
2009-06-10 15:41:40	20053	19
2009-06-10 15:48:20	20056	3
2009-06-10 15:51:40	20008	18
2009-06-10 15:55:00	20067	32
2009-06-10 15:58:20	20017	42
2009-06-10 16:05:00	20038	24
2009-06-10 16:15:00	20079	11
2009-06-10 16:21:40	20004	26
2009-06-10 16:25:00	20029	24
2009-06-10 16:28:20	20007	6
2009-06-10 16:31:40	20086	11
2009-06-10 16:35:00	20045	41
2009-06-10 16:38:20	20061	33
2009-06-10 16:45:00	20022	18
2009-06-10 16:48:20	20090	4
2009-06-10 16:55:00	20006	32
2009-06-10 17:01:40	20064	33
2009-06-10 17:05:00	20094	32
2009-06-10 17:11:40	20036	6
2009-06-10 17:15:00	20071	12
2009-06-10 17:18:20	20091	45
2009-06-10 17:21:40	20081	40
2009-06-10 17:25:00	20086	48
2009-06-10 17:28:20	20089	42
2009-06-10 17:31:40	20088	44
2009-06-10 17:38:20	20056	36
2009-06-10 17:41:40	20045	36
2009-06-10 17:48:20	20044	24
2009-06-10 17:55:00	20070	29
2009-06-10 18:01:40	20077	28
2009-06-10 18:05:00	20020	6
2009-06-10 18:11:40	20013	19
2009-06-10 18:15:00	20018	44
2009-06-10 18:21:40	20096	50
