Date	User	KeyID
2007-12-18 14:53:20	10356	2
2007-12-18 20:26:40	14255	1
2007-12-19 07:33:20	16028	1
2007-12-19 13:06:40	12891	2
2007-12-20 00:13:20	13776	1
2007-12-20 03:00:00	11184	2
2007-12-20 05:46:40	15065	2
2007-12-21 12:20:00	19083	3
2007-12-21 15:06:40	11478	3
2007-12-22 21:40:00	15774	3
2007-12-23 03:13:20	14427	1
2007-12-23 19:53:20	13959	2
2007-12-23 22:40:00	16347	1
2007-12-24 04:13:20	10779	1
2007-12-24 09:46:40	13001	2
2007-12-24 15:20:00	10547	1
2007-12-24 23:40:00	15395	1
2007-12-25 21:53:20	14260	3
2007-12-26 00:40:00	16655	1
2007-12-26 20:06:40	13641	2
2007-12-27 04:26:40	15351	1
2007-12-27 07:13:20	13802	1
2007-12-27 12:46:40	18057	2
2007-12-27 15:33:20	17897	2
2007-12-27 18:20:00	14124	1
2007-12-28 08:13:20	11700	1
2007-12-29 09:13:20	16618	2
2007-12-29 23:06:40	15070	2
2007-12-30 21:20:00	10630	1
2007-12-31 05:40:00	16666	1
2008-01-01 00:00:00	16579	1
2008-01-01 02:46:40	17341	2
2008-01-01 05:33:20	10904	2
2008-01-01 19:26:40	17250	1
2008-01-02 01:00:00	13972	2
2008-01-02 03:46:40	15551	1
2008-01-02 06:33:20	17212	2
2008-01-02 09:20:00	10746	2
2008-01-02 12:06:40	10871	2
2008-01-02 20:26:40	11198	2
2008-01-02 23:13:20	13191	2
2008-01-03 04:46:40	18260	1
2008-01-03 07:33:20	16539	1
2008-01-03 10:20:00	19555	2
2008-01-03 13:06:40	13895	2
2008-01-03 15:53:20	18385	3
2008-01-04 00:13:20	12064	2
2008-01-04 03:00:00	15735	2
2008-01-04 05:46:40	16099	1
2008-01-04 11:20:00	14815	2
2008-01-04 22:26:40	18443	2
2008-01-05 06:46:40	13994	1
2008-01-05 15:06:40	12002	2
2008-01-06 07:46:40	14459	1
2008-01-06 10:33:20	19853	1
2008-01-06 18:53:20	15833	2
2008-01-07 03:13:20	17942	1
2008-01-07 17:06:40	13959	2
2008-01-07 19:53:20	12747	1
2008-01-08 01:26:40	10957	1
2008-01-08 09:46:40	11557	2
2008-01-08 20:53:20	10822	1
2008-01-08 23:40:00	15542	2
2008-01-09 02:26:40	17275	2
2008-01-09 05:13:20	12546	2
2008-01-09 16:20:00	18448	2
2008-01-09 21:53:20	15791	1
2008-01-10 06:13:20	17022	2
2008-01-10 11:46:40	14631	2
2008-01-10 14:33:20	17431	2
2008-01-10 20:06:40	14612	1
2008-01-11 10:00:00	19988	3
2008-01-11 15:33:20	19274	1
2008-01-11 18:20:00	18215	2
2008-01-12 02:40:00	19185	2
2008-01-12 05:26:40	19643	2
2008-01-12 08:13:20	17298	2
2008-01-12 16:33:20	14160	1
2008-01-12 22:06:40	17082	2
2008-01-13 09:13:20	18616	1
2008-01-13 14:46:40	16582	2
2008-01-13 23:06:40	10521	2
2008-01-14 10:13:20	11963	2
2008-01-14 15:46:40	15970	1
2008-01-15 00:06:40	13474	1
2008-01-15 02:53:20	11674	2
2008-01-15 05:40:00	19320	1
2008-01-15 08:26:40	12961	2
2008-01-15 11:13:20	10465	1
2008-01-15 14:00:00	14419	2
2008-01-16 01:06:40	17109	2
2008-01-16 03:53:20	15908	1
2008-01-16 06:40:00	10151	1
2008-01-16 15:00:00	13647	2
2008-01-16 17:46:40	11034	3
2008-01-17 02:06:40	10022	2
2008-01-17 10:26:40	10179	1
2008-01-17 18:46:40	17158	1
2008-01-17 21:33:20	11968	1
2008-01-18 00:20:00	12905	2
2008-01-18 03:06:40	14016	2
2008-01-18 08:40:00	14288	2
2008-01-18 11:26:40	19242	2
2008-01-18 17:00:00	10868	1
2008-01-18 19:46:40	11349	1
2008-01-18 22:33:20	13898	1
2008-01-19 09:40:00	18961	1
2008-01-19 15:13:20	19275	2
2008-01-19 23:33:20	13753	1
2008-01-20 02:20:00	11979	1
2008-01-20 05:06:40	10988	2
2008-01-20 10:40:00	16896	1
2008-01-20 21:46:40	19896	1
2008-01-21 00:33:20	12082	1
2008-01-21 03:20:00	16512	1
2008-01-21 08:53:20	11470	2
2008-01-21 17:13:20	11745	2
2008-01-22 04:20:00	14350	2
2008-01-22 07:06:40	16029	1
2008-01-22 09:53:20	14191	1
2008-01-22 15:26:40	19631	1
2008-01-22 18:13:20	13707	1
2008-01-22 23:46:40	15443	2
2008-01-23 10:53:20	11879	2
2008-01-23 13:40:00	11647	2
2008-01-23 19:13:20	10638	1
2008-01-24 03:33:20	13067	1
2008-01-24 09:06:40	19246	1
2008-01-24 23:00:00	17394	1
2008-01-25 04:33:20	16502	1
2008-01-25 07:20:00	10916	1
2008-01-25 12:53:20	19501	2
2008-01-25 18:26:40	15226	1
2008-01-26 02:46:40	10964	1
2008-01-26 05:33:20	13924	2
2008-01-26 08:20:00	19562	2
2008-01-26 19:26:40	16084	1
2008-01-26 22:13:20	12030	1
2008-01-27 01:00:00	10744	1
2008-01-27 06:33:20	16324	2
2008-01-27 12:06:40	15517	1
2008-01-27 14:53:20	19169	1
2008-01-27 20:26:40	19400	2
2008-01-27 23:13:20	12849	2
2008-01-28 04:46:40	18785	2
2008-01-28 07:33:20	17303	1
2008-01-28 15:53:20	10430	1
2008-01-29 00:13:20	17917	1
2008-01-29 03:00:00	11843	1
2008-01-29 05:46:40	13814	2
2008-01-29 08:33:20	19187	2
2008-01-29 11:20:00	19140	3
2008-01-29 14:06:40	12791	2
2008-01-29 16:53:20	12148	1
2008-01-29 19:40:00	17025	2
2008-01-29 22:26:40	13916	2
2008-01-30 04:00:00	10732	1
2008-01-30 09:33:20	18982	1
2008-01-30 12:20:00	12980	2
2008-01-30 15:06:40	13009	1
2008-01-30 17:53:20	15968	2
2008-01-30 20:40:00	15255	1
2008-01-31 02:13:20	10688	2
2008-01-31 05:00:00	12905	2
2008-01-31 07:46:40	10394	2
2008-01-31 10:33:20	19834	1
2008-01-31 13:20:00	12519	1
2008-02-01 08:46:40	17522	1
2008-02-01 11:33:20	19736	1
2008-02-01 17:06:40	11147	1
2008-02-01 19:53:20	13539	1
2008-02-01 22:40:00	14612	2
2008-02-02 04:13:20	12572	2
2008-02-02 07:00:00	19375	1
2008-02-02 12:33:20	17688	1
2008-02-02 15:20:00	10894	2
2008-02-02 20:53:20	14491	1
2008-02-03 05:13:20	15449	1
2008-02-03 13:33:20	16420	1
2008-02-03 21:53:20	18730	1
2008-02-04 00:40:00	10061	1
2008-02-04 06:13:20	15191	1
2008-02-04 09:00:00	13454	1
2008-02-04 11:46:40	15660	1
2008-02-04 17:20:00	15279	1
2008-02-04 20:06:40	16557	2
2008-02-05 01:40:00	11680	1
2008-02-05 07:13:20	11350	2
2008-02-05 10:00:00	10465	1
2008-02-05 12:46:40	17316	2
2008-02-05 18:20:00	12857	1
2008-02-05 23:53:20	14464	3
2008-02-06 11:00:00	13477	2
2008-02-07 00:53:20	11384	1
2008-02-08 04:40:00	18604	1
2008-02-08 15:46:40	16330	2
2008-02-09 00:06:40	17000	3
2008-02-09 05:40:00	18527	2
2008-02-09 08:26:40	16400	1
2008-02-09 14:00:00	10381	1
2008-02-09 16:46:40	14545	2
2008-02-09 19:33:20	13710	1
2008-02-09 22:20:00	12117	1
2008-02-10 03:53:20	15370	2
2008-02-10 15:00:00	13894	1
2008-02-10 23:20:00	14129	1
2008-02-11 07:40:00	17714	1
2008-02-11 10:26:40	15307	3
2008-02-11 16:00:00	19223	1
2008-02-12 05:53:20	14465	2
2008-02-12 14:13:20	17564	3
2008-02-12 17:00:00	14891	2
2008-02-12 19:46:40	10336	2
2008-02-12 22:33:20	14551	2
2008-02-13 04:06:40	12704	1
2008-02-13 09:40:00	11701	1
2008-02-13 12:26:40	19088	1
2008-02-13 15:13:20	16207	1
2008-02-13 18:00:00	18560	2
2008-02-13 23:33:20	16395	2
2008-02-14 05:06:40	14931	3
2008-02-14 13:26:40	13812	2
2008-02-14 21:46:40	18128	1
2008-02-15 03:20:00	10547	2
2008-02-15 08:53:20	11455	2
2008-02-15 20:00:00	10569	1
2008-02-15 22:46:40	10833	2
2008-02-16 01:33:20	12930	1
2008-02-16 04:20:00	15434	1
2008-02-16 07:06:40	18790	1
2008-02-16 09:53:20	10669	1
2008-02-16 12:40:00	13257	1
2008-02-16 18:13:20	15084	2
2008-02-16 23:46:40	11852	1
2008-02-17 05:20:00	17685	2
2008-02-17 10:53:20	17764	3
2008-02-17 16:26:40	17627	1
2008-02-17 22:00:00	18210	1
2008-02-18 03:33:20	14447	2
2008-02-18 06:20:00	13065	2
2008-02-18 09:06:40	11046	1
2008-02-18 23:00:00	19658	2
2008-02-19 01:46:40	17324	2
2008-02-19 04:33:20	11287	2
2008-02-19 07:20:00	13427	2
2008-02-19 12:53:20	18041	2
2008-02-20 05:33:20	19727	1
2008-02-20 08:20:00	16911	1
2008-02-20 11:06:40	16210	3
2008-02-20 16:40:00	11776	2
2008-02-20 19:26:40	10201	2
2008-02-20 22:13:20	14278	2
2008-02-21 09:20:00	12227	1
2008-02-21 20:26:40	17560	1
2008-02-21 23:13:20	11723	2
2008-02-22 02:00:00	15949	2
2008-02-22 04:46:40	15037	2
2008-02-22 13:06:40	16414	1
2008-02-22 15:53:20	16793	1
2008-02-23 14:06:40	10826	1
2008-02-23 16:53:20	10587	2
2008-02-24 09:33:20	18446	2
2008-02-24 12:20:00	10678	2
2008-02-24 15:06:40	15884	3
2008-02-24 20:40:00	19572	2
2008-02-25 02:13:20	18530	1
2008-02-25 05:00:00	17929	1
2008-02-25 18:53:20	12825	2
2008-02-26 00:26:40	15730	1
2008-02-26 03:13:20	15760	2
2008-02-26 08:46:40	11267	1
2008-02-26 22:40:00	19732	1
2008-02-27 04:13:20	11243	1
2008-02-27 07:00:00	16666	1
2008-02-28 10:46:40	18734	2
2008-02-28 13:33:20	12910	1
2008-02-28 19:06:40	13745	1
2008-02-29 09:00:00	18482	2
2008-02-29 11:46:40	18654	2
2008-03-01 10:00:00	12773	2
2008-03-01 15:33:20	16798	1
2008-03-01 18:20:00	17800	2
2008-03-01 21:06:40	14746	2
2008-03-01 23:53:20	18423	1
2008-03-02 02:40:00	19152	2
2008-03-02 05:26:40	14906	3
2008-03-02 08:13:20	14472	3
2008-03-02 16:33:20	19339	3
2008-03-02 19:20:00	17157	1
2008-03-03 06:26:40	11834	1
2008-03-03 17:33:20	17465	2
2008-03-03 20:20:00	17588	2
2008-03-04 04:40:00	12107	2
2008-03-04 10:13:20	18179	2
2008-03-04 15:46:40	14511	2
2008-03-05 00:06:40	10330	2
2008-03-05 11:13:20	18517	2
2008-03-05 16:46:40	15122	3
2008-03-05 19:33:20	15937	2
2008-03-06 01:06:40	17042	1
2008-03-06 03:53:20	18728	3
2008-03-06 12:13:20	13753	1
2008-03-06 15:00:00	13047	2
2008-03-06 17:46:40	13665	2
2008-03-06 20:33:20	18139	2
2008-03-07 13:13:20	19985	2
2008-03-07 16:00:00	13514	2
2008-03-08 03:06:40	13284	1
2008-03-08 05:53:20	10098	1
2008-03-08 11:26:40	16701	1
2008-03-08 22:33:20	13600	2
2008-03-09 04:06:40	17677	2
2008-03-09 06:53:20	10213	1
2008-03-09 09:40:00	14025	3
2008-03-09 15:13:20	12895	2
2008-03-10 05:06:40	14135	1
2008-03-10 07:53:20	17521	1
2008-03-10 13:26:40	10633	1
2008-03-10 19:00:00	10714	2
2008-03-10 21:46:40	13922	3
2008-03-11 06:06:40	12724	1
2008-03-11 11:40:00	13489	2
2008-03-11 17:13:20	17919	1
2008-03-11 22:46:40	15628	1
2008-03-12 15:26:40	10054	3
2008-03-12 18:13:20	11297	2
2008-03-12 23:46:40	12025	1
2008-03-13 10:53:20	18871	1
2008-03-13 13:40:00	11839	3
2008-03-14 06:20:00	15377	2
2008-03-14 14:40:00	10230	2
2008-03-14 17:26:40	12002	2
2008-03-14 20:13:20	17392	2
2008-03-14 23:00:00	13846	1
2008-03-15 07:20:00	18584	1
2008-03-15 15:40:00	13163	2
2008-03-16 00:00:00	10250	1
2008-03-16 02:46:40	12448	1
2008-03-16 19:26:40	12825	2
2008-03-16 22:13:20	11463	1
2008-03-17 09:20:00	10110	2
2008-03-17 12:06:40	17599	1
2008-03-17 14:53:20	13354	2
2008-03-17 17:40:00	19966	1
2008-03-17 20:26:40	11014	2
2008-03-18 02:00:00	14512	1
2008-03-18 07:33:20	13699	2
2008-03-18 13:06:40	19205	2
2008-03-19 00:13:20	12437	1
2008-03-19 05:46:40	12924	2
2008-03-19 11:20:00	10476	1
2008-03-20 09:33:20	15934	3
2008-03-20 12:20:00	13535	1
2008-03-20 20:40:00	17060	1
2008-03-21 05:00:00	14198	2
2008-03-21 07:46:40	18730	1
2008-03-21 10:33:20	17649	2
2008-03-21 13:20:00	12691	2
2008-03-21 16:06:40	16818	3
2008-03-21 18:53:20	15467	1
2008-03-22 00:26:40	13695	1
2008-03-22 11:33:20	10295	1
2008-03-22 19:53:20	17140	2
2008-03-23 01:26:40	11420	1
2008-03-23 04:13:20	13485	1
2008-03-23 07:00:00	14406	3
2008-03-23 09:46:40	17401	1
2008-03-23 12:33:20	17033	1
2008-03-23 18:06:40	19717	1
2008-03-23 23:40:00	16917	3
2008-03-24 05:13:20	17710	2
2008-03-24 08:00:00	11699	2
2008-03-24 10:46:40	19714	1
2008-03-24 13:33:20	18229	2
2008-03-24 21:53:20	13505	2
2008-03-25 03:26:40	13032	2
2008-03-25 11:46:40	12960	2
2008-03-25 14:33:20	13767	1
2008-03-25 20:06:40	19267	2
2008-03-25 22:53:20	15540	1
2008-03-26 12:46:40	11232	3
2008-03-26 21:06:40	15174	2
2008-03-27 05:26:40	16953	2
2008-03-27 08:13:20	18830	2
2008-03-27 11:00:00	15474	2
2008-03-27 13:46:40	12365	2
2008-03-27 16:33:20	11944	2
2008-03-27 22:06:40	10257	2
2007-01-01 02:46:40	18414	2
2007-01-01 13:53:20	11392	2
2007-01-02 01:00:00	13146	1
2007-01-02 09:20:00	17811	2
2007-01-02 23:13:20	10108	2
2007-01-03 02:00:00	10520	3
2007-01-03 10:20:00	14383	1
2007-01-04 03:00:00	17781	1
2007-01-04 05:46:40	13668	1
2007-01-04 19:40:00	17094	2
2007-01-04 22:26:40	11614	1
2007-01-05 01:13:20	15484	2
2007-01-05 06:46:40	14967	1
2007-01-05 17:53:20	17478	2
2007-01-05 20:40:00	11881	2
2007-01-07 00:26:40	13390	1
2007-01-07 11:33:20	16556	1
2007-01-07 17:06:40	17263	3
2007-01-07 22:40:00	15943	2
2007-01-08 04:13:20	18382	1
2007-01-08 12:33:20	16812	1
2007-01-08 23:40:00	13596	2
2007-01-09 02:26:40	18158	1
2007-01-09 05:13:20	16366	1
2007-01-09 13:33:20	11012	1
2007-01-09 16:20:00	15219	2
2007-01-09 19:06:40	10237	3
2007-01-09 21:53:20	19947	2
2007-01-11 01:40:00	18567	1
2007-01-11 04:26:40	11258	1
2007-01-12 02:40:00	12399	2
2007-01-12 16:33:20	19855	2
2007-01-12 22:06:40	19802	3
2007-01-13 12:00:00	16883	1
2007-01-14 10:13:20	10822	2
2007-01-14 15:46:40	19493	2
2007-01-16 12:13:20	12170	1
2007-01-16 20:33:20	19605	2
2007-01-16 23:20:00	13199	1
2007-01-17 07:40:00	17186	1
2007-01-17 16:00:00	15528	1
2007-01-17 18:46:40	10589	2
2007-01-18 08:40:00	12857	1
2007-01-18 14:13:20	16842	2
2007-01-18 17:00:00	18922	2
2007-01-19 06:53:20	18802	1
2007-01-19 09:40:00	10343	2
2007-01-19 15:13:20	15125	1
2007-01-19 23:33:20	13073	2
2007-01-20 05:06:40	10246	1
2007-01-21 03:20:00	16172	1
2007-01-21 14:26:40	19244	1
2007-01-21 17:13:20	10513	1
2007-01-22 15:26:40	12712	1
2007-01-22 18:13:20	19522	1
2007-01-22 21:00:00	10588	2
2007-01-23 02:33:20	17500	1
2007-01-23 05:20:00	19564	3
2007-01-23 10:53:20	15023	1
2007-01-23 19:13:20	19173	2
2007-01-24 11:53:20	11021	2
2007-01-24 14:40:00	15921	3
2007-01-24 23:00:00	17329	2
2007-01-25 10:06:40	16923	2
2007-01-26 08:20:00	13735	2
2007-01-27 01:00:00	11656	1
2007-01-27 06:33:20	10768	1
2007-01-27 09:20:00	10572	1
2007-01-27 14:53:20	16892	3
2007-01-27 23:13:20	17147	3
2007-01-28 02:00:00	10262	1
2007-01-28 10:20:00	14288	1
2007-01-28 13:06:40	16260	1
2007-01-28 18:40:00	17152	2
2007-01-29 00:13:20	13199	1
2007-01-30 17:53:20	13641	1
2007-01-30 23:26:40	18790	1
2007-01-31 02:13:20	10352	1
2007-01-31 10:33:20	10681	1
2007-01-31 16:06:40	10867	1
2007-02-01 03:13:20	17745	1
2007-02-01 08:46:40	11953	2
2007-02-01 17:06:40	10682	1
2007-02-01 19:53:20	19534	2
2007-02-02 04:13:20	12104	2
2007-02-02 15:20:00	11033	2
2007-02-02 18:06:40	16263	2
2007-02-02 20:53:20	18745	1
2007-02-03 02:26:40	14669	1
2007-02-03 08:00:00	18416	2
2007-02-03 19:06:40	13560	2
2007-02-04 14:33:20	14779	1
2007-02-04 17:20:00	16320	2
2007-02-04 20:06:40	15341	2
2007-02-04 22:53:20	10782	3
2007-02-05 07:13:20	19174	1
2007-02-05 12:46:40	12063	1
2007-02-05 15:33:20	15102	1
2007-02-06 08:13:20	10479	1
2007-02-06 22:06:40	10409	2
2007-02-07 00:53:20	18147	2
2007-02-07 06:26:40	11192	1
2007-02-07 09:13:20	10757	2
2007-02-07 14:46:40	12653	3
2007-02-07 23:06:40	13285	1
2007-02-08 04:40:00	13902	2
2007-02-08 13:00:00	16696	1
2007-02-08 21:20:00	15211	1
2007-02-09 14:00:00	18027	2
2007-02-09 19:33:20	14711	1
2007-02-10 12:13:20	11574	2
2007-02-10 15:00:00	10512	2
2007-02-10 23:20:00	14466	2
2007-02-11 02:06:40	15235	2
2007-02-11 07:40:00	12828	1
2007-02-12 08:40:00	13901	1
2007-02-12 22:33:20	17991	2
2007-02-13 15:13:20	17107	1
2007-02-13 18:00:00	10310	2
2007-02-14 02:20:00	16995	1
2007-02-14 10:40:00	13520	1
2007-02-14 13:26:40	17005	2
2007-02-15 00:33:20	13237	3
2007-02-15 06:06:40	13969	1
2007-02-16 01:33:20	12788	1
2007-02-16 09:53:20	17039	2
2007-02-16 12:40:00	14349	2
2007-02-16 15:26:40	16351	1
2007-02-16 18:13:20	18488	2
2007-02-18 00:46:40	17012	3
2007-02-18 03:33:20	11437	1
2007-02-18 06:20:00	13617	2
2007-02-18 09:06:40	11466	2
2007-02-18 23:00:00	13032	2
2007-02-19 12:53:20	19002	1
2007-02-19 21:13:20	12732	1
2007-02-20 00:00:00	12361	1
2007-02-20 05:33:20	18553	1
2007-02-20 19:26:40	17231	1
2007-02-21 09:20:00	18888	1
2007-02-21 12:06:40	10656	1
2007-02-21 14:53:20	15143	2
2007-02-21 20:26:40	14404	1
2007-02-21 23:13:20	15483	1
2007-02-22 02:00:00	16106	1
2007-02-22 13:06:40	16323	2
2007-02-23 00:13:20	14023	1
2007-02-23 03:00:00	12143	3
2007-02-23 11:20:00	16176	3
2007-02-23 16:53:20	16258	2
2007-02-24 06:46:40	17518	2
2007-02-24 09:33:20	15507	1
2007-02-24 12:20:00	17794	1
2007-02-24 15:06:40	18547	1
2007-02-25 02:13:20	12426	1
2007-02-25 21:40:00	16708	1
2007-02-26 03:13:20	15901	1
2007-02-26 08:46:40	14194	2
2007-02-26 11:33:20	15120	2
2007-02-26 22:40:00	12319	1
2007-02-27 12:33:20	11450	2
2007-02-28 02:26:40	10256	1
2007-02-28 19:06:40	12023	1
2007-03-01 09:00:00	14954	2
2007-03-01 11:46:40	12263	1
2007-03-01 20:06:40	12809	1
2007-03-01 22:53:20	17205	1
2007-03-03 02:40:00	10895	2
2007-03-03 08:13:20	11225	2
2007-03-03 13:46:40	19357	2
2007-03-03 19:20:00	12146	2
2007-03-04 17:33:20	14308	2
2007-03-04 20:20:00	17578	2
2007-03-05 01:53:20	12731	2
2007-03-05 10:13:20	16412	1
2007-03-05 13:00:00	15114	1
2007-03-06 02:53:20	12577	2
2007-03-06 11:13:20	15431	2
2007-03-07 01:06:40	18650	2
2007-03-07 17:46:40	11462	3
2007-03-08 04:53:20	11766	2
2007-03-08 10:26:40	15519	2
2007-03-08 18:46:40	19255	1
2007-03-09 00:20:00	19466	1
2007-03-09 05:53:20	11871	2
2007-03-09 08:40:00	19269	2
2007-03-10 06:53:20	10580	2
2007-03-10 09:40:00	18135	1
2007-03-10 15:13:20	10264	1
2007-03-10 18:00:00	10958	1
2007-03-10 20:46:40	14524	3
2007-03-11 10:40:00	10259	2
2007-03-11 13:26:40	17121	1
2007-03-11 19:00:00	12827	3
2008-03-28 00:53:20	19249	2
2008-03-28 03:40:00	19695	2
2008-03-28 12:00:00	11569	2
2008-03-28 17:33:20	15261	1
2008-03-28 23:06:40	13820	1
2008-03-29 04:40:00	19522	1
2008-03-29 07:26:40	13638	2
2008-03-29 10:13:20	16912	3
2008-03-29 21:20:00	15943	2
2008-03-30 00:06:40	12334	2
2008-03-30 08:26:40	17379	1
2008-03-30 11:13:20	17918	1
2008-03-30 14:00:00	16978	1
2008-03-31 03:53:20	10090	1
2008-03-31 06:40:00	10737	1
2008-03-31 09:26:40	17756	2
2008-03-31 12:13:20	10976	1
2008-03-31 20:33:20	11853	2
2008-04-01 02:06:40	11129	2
2008-04-01 10:26:40	17669	3
2008-04-01 13:13:20	13648	1
2008-04-02 03:06:40	18723	3
2008-04-02 17:00:00	13269	2
2008-04-02 22:33:20	15684	2
2008-04-03 01:20:00	16730	1
2008-04-03 06:53:20	15375	1
2008-04-04 13:26:40	11723	1
2008-04-04 16:13:20	13635	1
2008-04-04 19:00:00	13859	3
2008-04-04 21:46:40	12969	2
2008-04-05 00:33:20	17188	3
2008-04-05 08:53:20	15292	2
2008-04-05 11:40:00	12966	2
2008-04-05 14:26:40	16646	2
2008-04-05 20:00:00	15765	1
2008-04-06 04:20:00	19949	1
2008-04-06 12:40:00	10492	2
2008-04-06 15:26:40	13397	2
2008-04-07 02:33:20	10684	2
2008-04-07 13:40:00	15766	2
2008-04-07 16:26:40	14030	2
2008-04-07 22:00:00	18478	3
2008-04-08 03:33:20	10057	2
2008-04-08 11:53:20	13590	3
2008-04-08 14:40:00	18425	1
2008-04-08 17:26:40	18331	1
2008-04-08 20:13:20	11553	1
2008-04-09 15:40:00	10996	2
2008-04-09 21:13:20	13548	2
2008-04-10 13:53:20	15727	1
2008-04-10 16:40:00	15759	2
2008-04-11 03:46:40	12482	1
2008-04-11 06:33:20	12249	1
2008-04-11 14:53:20	10877	2
2008-04-11 23:13:20	11161	3
2008-04-12 02:00:00	12172	2
2008-04-12 04:46:40	14255	2
2008-04-12 07:33:20	15531	3
2008-04-12 21:26:40	15556	3
2008-04-13 00:13:20	16753	1
2008-04-13 03:00:00	16047	2
2008-04-13 05:46:40	18152	1
2008-04-13 14:06:40	17437	1
2008-04-13 16:53:20	12781	2
2008-04-13 19:40:00	15379	1
2008-04-13 22:26:40	12211	2
2008-04-14 09:33:20	14577	2
2008-04-15 07:46:40	18141	2
2008-04-15 13:20:00	15430	2
2008-04-15 16:06:40	17088	2
2008-04-15 21:40:00	10571	1
2008-04-16 00:26:40	12841	1
2008-04-16 03:13:20	13853	1
2008-04-16 11:33:20	12255	1
2008-04-16 14:20:00	16340	1
2008-04-16 19:53:20	17345	2
2008-04-17 01:26:40	13523	1
2008-04-17 04:13:20	19991	2
2008-04-17 07:00:00	19441	2
2008-04-17 09:46:40	19527	1
2008-04-17 12:33:20	14760	2
2008-04-17 18:06:40	12369	2
2008-04-17 23:40:00	16007	1
2008-04-18 08:00:00	13509	2
2008-04-18 13:33:20	14847	1
2008-04-18 19:06:40	13753	1
2008-04-18 21:53:20	18150	2
2008-04-19 06:13:20	12906	1
2008-04-19 20:06:40	19005	2
2008-04-20 04:26:40	16569	3
2008-04-20 15:33:20	11670	2
2008-04-20 18:20:00	15728	2
2008-04-20 21:06:40	18620	2
2008-04-21 02:40:00	11989	2
2008-04-21 05:26:40	13753	3
2008-04-21 08:13:20	19979	1
2008-04-21 16:33:20	13887	1
2008-04-22 03:40:00	13498	1
2008-04-22 06:26:40	14355	2
2008-04-22 12:00:00	18020	3
2008-04-22 17:33:20	14442	2
2008-04-22 23:06:40	13838	2
2008-04-24 00:06:40	11037	2
2008-04-24 02:53:20	17646	1
2008-04-24 05:40:00	19040	1
2008-04-24 08:26:40	13987	1
2008-04-24 14:00:00	15756	2
2008-04-24 19:33:20	14448	1
2008-04-25 01:06:40	11273	1
2008-04-25 06:40:00	14168	2
2008-04-25 09:26:40	18396	3
2008-04-25 15:00:00	10473	2
2008-04-25 17:46:40	11367	2
2008-04-25 20:33:20	14764	2
2008-04-26 07:40:00	12975	1
2008-04-26 10:26:40	13386	1
2008-04-26 13:13:20	16259	1
2008-04-26 16:00:00	16331	1
2008-04-26 18:46:40	13627	2
2008-04-26 21:33:20	13129	2
2008-04-27 03:06:40	10552	1
2008-04-27 14:13:20	19772	2
2008-04-27 17:00:00	17932	2
2008-04-27 19:46:40	13087	2
2008-04-27 22:33:20	11572	3
2008-04-28 06:53:20	15189	1
2008-04-28 09:40:00	12260	2
2008-04-28 23:33:20	19452	2
2008-04-29 02:20:00	15185	1
2008-04-29 05:06:40	15589	1
2008-04-29 07:53:20	18306	2
2008-04-29 10:40:00	13197	2
2008-04-29 13:26:40	11854	1
2008-04-29 16:13:20	17636	3
2008-04-30 03:20:00	18742	2
2008-04-30 08:53:20	11558	1
2008-04-30 17:13:20	10468	1
2008-04-30 20:00:00	15310	1
2008-05-01 04:20:00	18879	2
2008-05-01 18:13:20	13280	3
2008-05-01 23:46:40	16757	1
2008-05-02 02:33:20	12238	2
2008-05-02 05:20:00	12424	3
2008-05-02 10:53:20	15260	2
2008-05-02 13:40:00	10244	3
2008-05-02 19:13:20	13572	2
2008-05-02 22:00:00	17962	1
2008-05-03 09:06:40	15177	2
2008-05-04 01:46:40	13232	2
2008-05-04 04:33:20	16705	2
2008-05-04 07:20:00	16191	2
2008-05-04 15:40:00	19026	1
2008-05-05 05:33:20	10247	2
2008-05-05 08:20:00	11883	1
2008-05-05 11:06:40	14921	2
2008-05-05 13:53:20	10786	2
2008-05-05 16:40:00	11681	1
2008-05-05 19:26:40	19547	1
2008-05-06 01:00:00	17907	1
2008-05-06 14:53:20	16043	2
2008-05-06 23:13:20	14571	1
2008-05-07 04:46:40	10446	1
2008-05-07 07:33:20	16435	2
2008-05-07 10:20:00	10971	3
2008-05-07 13:06:40	10040	3
2008-05-07 18:40:00	12229	2
2008-05-07 21:26:40	13709	1
2008-05-08 11:20:00	11009	1
2008-05-08 14:06:40	15342	2
2008-05-08 16:53:20	16892	2
2008-05-08 19:40:00	13840	1
2008-05-09 06:46:40	14859	1
2008-05-09 15:06:40	16377	2
2008-05-09 17:53:20	13976	2
2008-05-09 23:26:40	17922	3
2008-05-10 05:00:00	14649	2
2008-05-10 16:06:40	13202	1
2008-05-11 06:00:00	15206	2
2008-05-11 11:33:20	12206	3
2008-05-11 14:20:00	11065	2
2008-05-11 17:06:40	17813	1
2008-05-12 01:26:40	19361	3
2008-05-12 07:00:00	12022	2
2008-05-12 09:46:40	16791	1
2008-05-12 15:20:00	19364	2
2008-05-12 20:53:20	12195	2
2008-05-13 02:26:40	15059	2
2008-05-13 05:13:20	16252	1
2008-05-13 10:46:40	11999	1
2008-05-13 16:20:00	18176	2
2008-05-13 21:53:20	17125	1
2008-05-14 00:40:00	13614	2
2008-05-14 11:46:40	12047	1
2008-05-14 14:33:20	11681	1
2008-05-14 17:20:00	18034	2
